exp,epoch,horizon_steps,event,group,peak,mse_h,mse_u,mse_v,mse_mean,csi_all,csi_int,bias_mean,wet_frac_pred,wet_frac_gt,wet_frac_delta,false_pos_rate,false_neg_rate
E2_Baseline,600,24,Group_4_peak_2000_Group_4_peak_2000_0_0-80_interpolated.pkl,4,2000,0.3394858014964246,0.07264727720745746,0.016223593772875956,0.14278555749225266,0.46583234008740565,0.46047351524879615,-0.2055029970220611,0.1553398058252427,0.2947869643188424,-0.13944715849359968,0.013419083544616907,0.15286624203821655
E2_Baseline,600,6,Group_1_peak_1200_Group_1_peak_1200_0_0-80_interpolated.pkl,1,1200,0.03344342788246671,0.014372729561417365,0.003106150052768207,0.016974102498884095,0.8589449541284404,0.8561964146531567,-0.022830560457860524,0.15404118483705398,0.14049842310308577,0.013542761733968206,0.01818069383464226,0.004637932100674046
E2_Baseline,600,12,Group_1_peak_1200_Group_1_peak_1200_0_0-80_interpolated.pkl,1,1200,0.23144477070105413,0.06277576437597283,0.012794597156831771,0.10233837741128625,0.6543396226415095,0.6499363057324841,-0.1520314444549657,0.16721291200296828,0.2332570651165667,-0.0660441531135984,0.009461381485375054,0.07550553459897347
E2_Baseline,600,24,Group_1_peak_1200_Group_1_peak_1200_0_0-80_interpolated.pkl,1,1200,0.3076468058423745,0.06988179241298469,0.013408028319590102,0.13031220885831643,0.5351906158357771,0.5302709568162574,-0.19384518027062334,0.16492486549996907,0.28210994991033334,-0.11718508441036427,0.01001793333745594,0.12720301774782017
E2_Baseline,600,6,Group_1_peak_2400_Group_1_peak_2400_0_0-80_interpolated.pkl,1,2400,0.09237404137706509,0.023115761725973984,0.00950720853715007,0.04166567054672971,0.7387669801462905,0.7360084477296727,-0.10332443108032899,0.2207655679920846,0.28755179024179084,-0.06678622224970623,0.005256323047430586,0.07204254529713686
E2_Baseline,600,12,Group_1_peak_2400_Group_1_peak_2400_0_0-80_interpolated.pkl,1,2400,0.5453348461965233,0.10843536260315852,0.03700059757413736,0.2302569354579397,0.493238533389098,0.48968131405306753,-0.316303798804573,0.22231154535897593,0.43386308824438813,-0.2115515428854122,0.006616783130294972,0.21816832601570713
E2_Baseline,600,24,Group_1_peak_2400_Group_1_peak_2400_0_0-80_interpolated.pkl,1,2400,0.7674866211780298,0.13578124217401522,0.040293986429020004,0.31452061659368835,0.41399109444574644,0.41053748231966053,-0.410376280020948,0.2341846515367015,0.5058437944468493,-0.2716591429101478,0.0187990847813988,0.2904582276915466
E2_Baseline,600,6,Group_3_peak_3400_Group_3_peak_3400_0_0-80_interpolated.pkl,3,3400,0.11334453512687245,0.026276755988443548,0.008539446507527875,0.049386912540947965,0.776648872050973,0.7747090498523537,-0.12810217569742904,0.2796982252179828,0.3521118050831736,-0.07241357986519076,0.0038958629645661986,0.07630944282975698
E2_Baseline,600,12,Group_3_peak_3400_Group_3_peak_3400_0_0-80_interpolated.pkl,3,3400,0.660119648471212,0.12745940601497965,0.041492727884248626,0.2763572607901467,0.5652278755727032,0.5625379109547495,-0.38491194934218664,0.2904582276915466,0.5060293117308763,-0.21557108403932967,0.003710345680539237,0.21928142971986891
E2_Baseline,600,24,Group_3_peak_3400_Group_3_peak_3400_0_0-80_interpolated.pkl,3,3400,0.3919930423383368,0.06220046795776954,0.019783536421651537,0.1579923489059193,0.5569620253164557,0.5542493264756306,-0.2933028864363676,0.29423041246676146,0.4906313771566384,-0.19640096468987694,0.014346669964751715,0.21074763465462865
E2_Baseline,700,6,Group_1_peak_2600_Group_1_peak_2600_0_0-80_interpolated.pkl,1,2600,0.12312553367196169,0.028066483456349788,0.011400505200427081,0.05419750744291285,0.7246010120669522,0.7218946540880503,-0.12191473343002134,0.23065982314018924,0.311112485313215,-0.08045266217302577,0.003524828396512275,0.08397749056953806
E2_Baseline,700,12,Group_1_peak_2600_Group_1_peak_2600_0_0-80_interpolated.pkl,1,2600,0.5884898546341388,0.11256299014744636,0.03976491975837212,0.24693925484665244,0.5082334343301278,0.5049728152764885,-0.33003464438655616,0.24401706759013048,0.45779481788386617,-0.2137777502937357,0.008533795065240244,0.22231154535897593
E2_Baseline,700,24,Group_1_peak_2600_Group_1_peak_2600_0_0-80_interpolated.pkl,1,2600,0.8785988693980397,0.14920574080531068,0.04689874885379423,0.35823445301904816,0.4027896164277412,0.4004667444574096,-0.45148855880124916,0.5891410549749552,0.5241481664708428,0.06499288850411233,0.2707933955846886,0.20580050708057634
E2_Baseline,700,6,Group_2_peak_1000_Group_2_peak_1000_0_0-80_interpolated.pkl,2,1000,0.04046445368485891,0.016408565437995085,0.0031913429987355615,0.02002145404052985,0.855084067253803,0.8521241830065359,0.0007812502830769105,0.14507451610908417,0.13530393915033084,0.00977057695875333,0.016078164615670028,0.006307587656916702
E2_Baseline,700,12,Group_2_peak_1000_Group_2_peak_1000_0_0-80_interpolated.pkl,2,1000,0.18738014203319567,0.05156815276900197,0.00783988012954172,0.08226272497724646,0.7463976945244957,0.7422713960299382,-0.10521015358077346,0.16146187619813246,0.16962463669531877,-0.008162760497186311,0.020406901242965802,0.028569661740152123
E2_Baseline,700,24,Group_2_peak_1000_Group_2_peak_1000_0_0-80_interpolated.pkl,2,1000,0.12064254435286571,0.02904450204101683,0.005433344191385542,0.05170679686175603,0.2298985167837627,0.22612276917042556,-0.04874953530094382,0.5980458846082494,0.17519015521612763,0.42285572939212174,0.4554449322861913,0.03258920289406963
E2_Baseline,700,6,Group_2_peak_1200_Group_2_peak_1200_0_0-80_interpolated.pkl,2,1200,0.05182732831475003,0.02045837334618882,0.0034318405901984476,0.025239180750379103,0.8580392156862745,0.8552,-0.015377661549501712,0.14736256261208336,0.13944715849359965,0.00791540411848371,0.015150578195535218,0.007235174077051512
E2_Baseline,700,12,Group_2_peak_1200_Group_2_peak_1200_0_0-80_interpolated.pkl,2,1200,0.2589458229950068,0.07151700183152124,0.013781282643386489,0.11474803582330484,0.5940913604766633,0.5889894419306184,-0.14234049136958135,0.1657287737307526,0.22515614371405604,-0.059427369983303446,0.02083977490569538,0.08026714488899883
E2_Baseline,700,24,Group_2_peak_1200_Group_2_peak_1200_0_0-80_interpolated.pkl,2,1200,0.1913007798052028,0.038173633679378316,0.007763510464064041,0.07907930798288172,0.2618822192766522,0.2583713850837139,-0.10323287268441578,0.588275307649496,0.2297322367200544,0.3585430709294416,0.4203203265104199,0.061777255580978296
E2_Baseline,700,6,Group_2_peak_1600_Group_2_peak_1600_0_0-80_interpolated.pkl,2,1600,0.05674534645875393,0.01890833735568884,0.0029839275944704723,0.026212537136304417,0.8469529085872576,0.8442565186751233,-0.05279435711014316,0.16109084163007853,0.16257497990229422,-0.0014841382722156904,0.012924370787211675,0.01440850905942737
